058f91f4fa6bb78ac1268531788026ca	4
802451a2b230baeff92194301ab439b3	70
8b796f85fce575b2385511cf40c5acfb	1
dfd357c4bed00a3bb244064060fb5c61	1
d499d6d007918c3c4690d98aba247ec7	33
f56691933f4edf073a758869a00560f9	52
8d45413f792e06b5b3e2298b3fa95421	67
67726c8af824d1f86596f163a8a4a204	81
10becad621074c15a3f03eded033bcd7	125
126447f998ba499efc98360c8b17633b	2
adcfb4235dccc6f369631348c235f5c7	218
746e6a97bb3cbaa48233aeae8aca6275	10
3f89430bc2a6a126c7de23e6cbdf0de7	11
004f66b2c4240a0041eea99ca3736894	35
21e510663be89febfa003f3fe1b97c3b	8
1ca452443053aff475dfd61fe164b87e	22
b2de409993eb5fc54f907dd938207dd2	1
915126cdbf99b2d249eab870db33ef16	43
d87fe335951f59ce50a6d9ba07dbb5b9	1
19b6e1f590b38b6cb6607d7a31177637	25
d4a3ce15862a6e7f321c951142ca1700	28
bb586df77395e330787c3c27de5730fc	1
b6e4ee4f51057abddc69f1fadfedd400	18
a8d3bc8ef314b2b724216f5006c7a6e4	103
f1d8096070a9778a04e797cad785b465	37
4fe83ad9838a293f957f7205f16f0f7b	50
5ce2b03d00a99aa34898de9279e1dd6b	45
bd943f18a118718b13f2050d5b2ac1b6	80
ed6b432ab392f65f4683ce2e638e6b39	49
458283db7fedea29d0f7c3a0045531d7	1
c5f4482b6354a8ca6beb8cafc80ed7fc	14
af05e93e7a5e25276e647d1ba5d72d2b	70
dc06f81844ed8a1b188ff980d8026b5a	5
94a102a33ddeeb94da2779e51336be3d	1
f0fcb9e1e88b9203444eb4691b4d2919	59
348ff00f68ca10b0d73cd3d20ff3122d	47
8cc7acffda3d59cb90a8abb8f3e2c461	2
68e22a768e7aa8ec5e8659ec9269e27c	111
170b82774ec92b7f44329ee3e9121be3	46
38990d9cfda5407f475e69e256dd3ca3	12
7893d7f6aa8aadceb127e15bf3036cbd	103
28d9c2cc3c741b4bf916db3e2fcb5579	23
d4717563e1d59386bf6f9b75e5d40fe7	21
9fb2b932b68369be9e4a511eeac4befe	1
2c529b4bba79260c618752ecdcc1b327	1
1207530d0b72b9defd14fa6ebcdbb2a4	19
ba0e2ccb714cff4e4ef49ec8282dd37c	108
65a6cf26c5086d0ea6c6eb488bb94e83	154
f86bd5127f0f336b5586a653028f1284	2
3cf41a631a5cbad9361ce9efad7c7a3e	1
03601871529d87cbf2fd869e44e4447e	28
77243637c4b53ce025f08bc9585cf858	1
b1809f31fa3ee679cbe9b8ec971c9b50	43
f7dbb0ead4842a8079368091aca00d4b	1
9dc2e0a281dddaaa637bda44e2ed6a4b	1
ee1f6e3c20e8fd476abf28d12697d08f	137
fc2f6904ddd7f49e16a2b14778066c84	46
dc025c6e96f205f164b2fa5a34a4873c	92
509b6ce967589a087d86b0d45f50eb1d	65
82c7ba7140aa255546216e8f810244c1	1
9226cda57987a58393a9db00ea29b9d5	166
328ceb51a1c4b64f1420bf5319db5f98	1
bf0aac08d66c17d40c00a10f72aedbd5	37
ceca09cd30de5c732d8a45cfdb91ef43	174
83238f6acd9d848a998afe6b65c2105c	1
f6d4a0ac239a9a12984d34a7bb7a4459	44
806f31e3e30a8e1ab388ca3dc3d7bf4f	7
a3d79ef2b36b233998c44674709bb64f	1
f7f6440aff8d3f41c8f99529e87088c1	1
4131bcb27161d632a5f0c996c022bb5a	1
041d23e1a424dbc43e124663a42213f9	107
eaed609299daf9d9529caa4d1c3c2829	2
5240687caeb0af20eefb9c0ebd842511	19
626fbe232c3742bb450179f8e024c429	18
f34ffdeb2a9408ee4d6c2c9495654665	76
3657e0d040197a15d7e09a84c27de092	1
aa0277fd8eb11a4deb23db2c695c8978	4
2ae1837d8601b140bd74f4530fcebdf4	39
fd8ad976f0cf6b10e0bdc1bdb6f16000	1
580869aa6a54f04e007d948817d9e21d	13
8ac1b291422c15acd727c597eb8cf43a	10
3140f5ebe561f653ea4d145cb02bb472	26
f475b07ad4e9c18e7817c15eec182e49	32
738aa62933283deb4d0e3466b87bf378	34
d73ccdad00deffdcdf97e8cd4648076f	1
b180e22821db9309a957ca40f9430dc0	1
e3ae05d3ed1b2a1089cf5d50f8a30f99	81
1f27efd09b78d251d7623d7a737b7f82	1
3033a048920dcec8d5843005493b10e7	102
db455d1d743b575d92ddd36586eea648	42
53fefd7fa7a1df65a4974a5f46ef01aa	1
013e81f02c610ab8aca116e5540f6044	2
b1c11dd55c7a57888977028328dad472	70
415238ef0b0bf96a18d76e8ded047c5c	38
5746c1e75f92934790eb592577e62ee0	1
e2f20576b487e16aec99a4be20520837	4
a09faa6b1e274213d0e80a6fb4f37ba8	146
4cd5d925b3f95c4a497aedb1344a07b5	1
6c30f4add71ccff4b33d4576ff5e45e9	45
3a5ff32cbb5c0b5df0a1b95f21633753	123
5d2ed0c3530db038c2b00fc03999f626	8
892829d3f4e11c5a5f48aed2a11d2101	12
99733d10026e2de438f520a15e28444f	37
0ec25bb24d8ba0ddad3359fff9ef53bc	1
e9a074fac3aa97f13155d6cee3c43aaa	50
673a905680ac653bb543cc48cf41e789	32
7d4da69f0d380963b1422dcff2853d64	34
ae0a0145453aefcba4bfc05986c16352	2
5fbb4e3a25b7fe954ffba8626ece0b13	1
804fe8e3b9ec6c8b95508c1a339f313c	3
f58f42b628904355a128ec90a3802b84	112
0c1e1e73ad41e917e99ef94511925d67	1
d1e2a6fe63e74501988d33e07caf22fc	34
390b70eb499bfd7acd5eb5e8b32727e8	162
3622cf85be35edccfd8b09ac9fdffc70	30
319eec7374eb505c18f95cf3af1bc667	52
1f13b32d6a3f07c520bc3dac8937cf77	1
da3c32ff6ed3fb816d07ed29823509d9	1
ab041297067cdba96a0b8150f4e7e47b	1
68a56108b3f6a404685a5efa444b4152	68
afb08c1a919c1b0d5e016a847cc19f80	9
05f7be5f7fd0ae4ee1db847afa011926	1
7853de09f4f411ccc4493f532ee1fca7	43
b169cfe3a8ff0770bccf3328e8aa3d8d	32
399c9cbca5003e9d65b8c61e057fbf5e	115
53ab67667a999b479f379d897c20f0ad	1
56b2f2d64d6aa1e11f29767248efbe5c	33
6bec4ef7c6836b8810682a7235d9f76f	1
c0af53d59876304252b05d82d76bc182	1
70f306c0ddd3133e8c45da078e207ceb	1
4f71175e590f909a5a9d1384a03660e7	85
4dcc13058264066f5c4364ee58c00101	101
1756ff9fd895ed0fc164a20039d0bebd	37
e36681f60d0e11a2720c09adfe44a536	1
370274bf2b23b3e85b2ff17661ae9564	42
c615662d2c00a6ac20b9143d31c42769	162
5064b1d33b148df4b3fbdf31b35e307d	82
78feab25fe3ef7c66d56f6221e1d7163	9
24082d5c0c3f9c4ee23bb9ce5a01a05d	1
17b4f0fdd1f11a9d5349817698ebb1eb	1
2f577c967f714c0a0e7d78d88ad5fb68	2
e9112391b9ebd25fb457ed161bbd8692	11
8267af6507a1edfc37310e996cd006b6	108
5edcf9df6658db4ec7fe854a7f419ec7	1
71e89475c752949bf43296c88577584c	68
ce761b23c4646d943bb50fbd55c108eb	13
1ebbd69fd5baea43c6742978951f9501	13
69356153f4c76411414731d7c8c7b435	38
a6836874c8d6cf764cfb85489a8becdf	1
34b0d956a8ef6316409a28330f2a5a20	72
165b84ada08024fb79800aa1f5d1c440	1
f08c42001eebcfb59424af89aa67f1e9	59
68d38fdb9c400c9610de99f2dadf9018	7
4da71793021fddadda612b85e95dc86c	10
43b636bf76d79586e8d474e2a99840a5	19
a01ede6231633d32ca64c12b34b62e64	5
6080481c6835f168e422d30931cf820e	14
c884434ecd0171159a39c9c576bc4d0c	223
905dcba37996826f2c55077cde3aad92	1
6ac2f6efc86814f488e564a38d45ecf1	68
2431f283e2a027e7ca53ee7ccdbf3003	9
a8bc47344a24217155d78c4a641c0b75	1
b441c8b2d6e40e1fd9ebb6957022663c	60
d0aad4c3e1a881c20b38ee8c82ce8b98	27
074a70df38dded1353c1285b4c38d901	47
e2f51e790fe27c13ca9823ef8d0e46eb	6
3bbe0d173a942bfc8afd33d87f0d9293	1
39e743b68f74a0b6e30738492fedee30	23
ff599a4d81fb28f40bee1d56da4dd291	331
72438b8397821b7ab2f27b2b18b2560e	1
8c2ae33bdcffb9b788a8afcbd16acf22	13
83fba28c8afa62fdac8e0c9c8977da13	1
ba7aecd11a18238a82537a769034610b	1
fea091dfbd4036ad3355f766119875bb	1
520c15cc5ddd9a92765812d3b2de2689	114
a735f750606d4820350e9139ba989cc2	1
bb4997acc719f124bce1c3e91ff1d78b	1
e60d6968dfb47584524d567a8de78d62	52
fb66f12c9b67e74577585d26d989d35c	23
d30d4d295e9335db163aa10377076c9f	39
3a57e46eb1990f156373bd23155ec9f4	1
18329a4ea46635692609b0037fb03897	62
03f250029cf1d6bc06ff87171e76599d	1
9d8eabf5dd74fdbfe77867852fba3e33	42
f843d1e812cb845bc20c16d5c0c23058	8
8d0e7c55a7635b56eeb1284e7ec4aba1	25
b6db84c86ea40bffa408d0e053c84b1b	19
e84a631e84a8b7f50a7727bb2e11179e	18
fd402283c512fb79b7675bcb2180ab60	1
ebac5433fa8bc3be1a99f2a6d4cadce7	2
9a09f424ee7762ab0370fa105dca50e9	38
1541722b06559dfb0c493bf792552fc0	9
8a1db8fee718c3ccf58984b33a86daa8	1
e7cdb6c04437f4bd6450260419c50de8	95
e4f5c190f68aaf610c9802768144707c	15
feffc1cb2fa0b1f09f7f28bc55e40d64	4
2fa34c3a3b32b763c3383524798a55ba	21
17020b070cbf955a966a2d22eb1dae4e	1
8002cfb4577c737107c136f8726854bb	13
e2d1abd4ee59343f9ff7f22d4151fbab	18
8374b88c25840f99085ab42c205da572	5
919294244110ce11fe98ab2755eb9a85	1
5a80111e8af22876c47cfe0e82bbe220	17
5041b7f0c15532b2abb0c0605841b893	20
d2ad1a12b523e00575f12157eba97699	26
39f3bcd9a3afbc610eca68e39eca1dfb	29
ae2e4ea70e54b58c5764d55c114d2fde	22
5e41d3367211b0e870156eae99e12e50	4
ea8f6fd3cd4e99c68144bf5f82e41af4	22
58ea94821c1b6b69e5228df9980aec05	5
c11c64fe9c26a744a243e699853eafe2	1
021a9946e2ff1df798329c78f2d41ac3	27
ae7e65de064f6ec4b502b7cf6ca74e9f	20
c960fcfc81d561bdebf1bae7da64aa92	1
898c48c3cd323a65b2429579c12ad633	3
b78459115b585c1bd35338724554b497	3
27acbc867629da21486a5d06a60647c1	18
1b8a494a329b15baaeea1a5a7047e9e9	9
7460682634fcc601acb18a0b6b28c145	17
143c726c2fc31497655e85da7874ef9b	22
bb0354753a0e7fb59dc65ba70951f852	6
07425abcdc6ae1cf59c2930dfc6ed7d6	12
c71e493ced43e14ee2449bf30e286c8f	27
d2de66359316e3e800c474da138bddb0	4
b83cac862c3674c7832382aa7a7de8eb	4
03b8587eb0ff2399c503d57aa949df2c	25
0711c86627aff018c459d471bbb7e63d	16
bf17f09ae56cef73dcceced646930479	2
b0e984d4b11c4237c81beef7dbf7d405	5
20640676c43a26bafbb2b3c75c54943f	46
9fffe618a23e4ca360e84a7c3dbfe5c5	4
6b820e9f4545d8bd25f49e26380973e2	134
f0e4d2ab7a6ff1798f5729346530d50b	39
c10c63be9ca0dedeb63edbba05b6cbd5	12
ae6f562b39fa4c260645a8bb183988d5	15
dc648c36da3240efd58ff17fd42b30b8	20
eb153996a27680afb182431f3bfcf348	107
52d099fc337a53d9415c184b675524fb	28
6c51930bd0380d494d0656447dc11e64	3
65ed8681b8c5dc5a4721aaaaa8d5898d	4
4d439911ea4daeac73b9dcf86a53d47f	20
a3394689838c88d1899a86cdd011b1b0	6
7c6ad0c013f6dd780a110e9a99813665	5
3a98a429c23083096b5c1de5527b68a4	2
b32633c1e144646fd80d66644c665863	3
a209c3ea3f9d989a7ef1363a6e25cd44	9
fe83e0c012095f51d2358a3a645ca5a6	7
60aa85f4cea7c4ce12f5bf6714623b70	7
1c921180eac23fd153aa5ca355541448	8
f53ed6e54b87959f807f616a7ac1da9f	9
c282bf755eaf4ae0709663d7df7f5fd6	48
cc22f831cf9578a0ba44cbd294eec155	10
377bd1e1d0ca16d7addd902f8e4d26e1	8
ff82f741b466581682874e72360c5693	2
856f249cadf2350b7c351b93739dab08	5
f9b45b8cf2a285d3ecf085577ff074eb	5
a8912e052bf56c9620c825dbfda4b79e	27
7efe8dac2ea1afe919ac986d77764cbc	2
ee3af7f3640d10e837fb53ad312e7846	13
763db197b100afb3049ebe90fde1d16b	10
ccff015bca8496695a20d15f4e0275e7	12
6d11462f281045fead7c9ee8624dcb75	8
79e7105fa2418ea8ecf892e54207a9bf	1
392882cd655a74c1b85b1178417fe4da	7
46c22d37eaff0cb0b5571d3e17b9381b	11
f8dafd6a52122822390fb9247459c258	10
806ecb5770d8c2cc39a6f4b835c6e602	1
6438698326fddf8ba571b8ec01b4491b	2
e02b2cd064bea552a9b1cb1b891b05fd	20
637def663fdf6b3dc4d7568c8153fd51	1
6cb24187cfc6c860e466e77437be612c	5
f1099fc183554cc46362f1234b7375a6	30
2b5f02dff4cf345b16c69381cb010a07	41
9bd1d6f8e2d8cac3951f5e230cf7f620	3
989ed54b806da3186283fd62aed3d9c4	4
3854d53f566cec3f4cd62787318581f6	2
f4299dcd2fe17cd3f96b6b74c1238cee	2
5837122c7adeb5038f6d7466630d8751	2
c07790cedf768ee53fe0c643391db55c	12
0dbf5fc4e3175fc18e8dfdce4a23f7f8	17
fae042add56cf48eb3aa0b0334f0692d	4
1c10d95505a880eaf4bfdbb80a714c2e	26
428f8b7a8c83baf61a1cd03aff2bc2ed	4
ee5213031814133aba4290b9f843bb40	45
b5636decf272a6d27c46b44bca4dda60	1
a31d7ca5946e3a9bca77c264a0ee7439	1
e5d8c19afbb4bbd2ab3d9eb2f7d1c3d2	40
6fff804aef8ce481411520a88425ee41	6
2f69243d3a25de11cfc2985f93ac5a58	12
f9150a7bf0b7c02a4cbbaa71703c494b	24
c0d2becb462d3575e421c6a39dcb450f	4
6330a01f43738275db1ad5ce8b5fd072	6
0b4c1dec19c0bd8cee0d8bb0ccab11cd	4
0e7ec2227d161e4dd1a2a29fcca88f76	27
979680c0631a8018530ced8952b1ae4d	27
0e01bad95bd182100a2fa9b8e238a9e2	19
0e6dba24cedb4cbd51e2bedeb9c94943	14
f0a9b8d087fb4adbff92d2c27578cd50	5
ea825036d0d69b76bb3dd0bb68915537	23
80fc8140305efeaddf4b1356d8237d86	61
c6be3662fcaccd1561fe841841215b27	18
800ea3c305e7f0322cb2bc81ae2ee014	5
135c9816cbd54f9fac62015c20185dd9	47
9e83e1a63241b3b0f77d0b408f1fdc20	5
352c77b38b2c6df85eb9362455861f51	2
e7cb5756d449756629a6cae36fc6fd58	13
e96c6ea0e30941caeb948ede5197d793	6
ee0b8ea964abe277a904b7560e0ddd3c	12
0e61ec036bc2566e80e6a2cf3a99e06d	5
ab2fdab07c2ae04e436c3791089dc59c	22
998af4a881570a83989a0fa31a4cb89a	71
e789b9ca7d63e3bd067b0dbf035d5550	3
b40d58c81752a249bc954005ec31c413	6
9137e76c9e0e560932579b97b79f2e04	23
9c8844d2e08608cfd1f95927ed780465	5
7e2c547b55f03530b8fb9fc976836728	3
4cbb9d8ddbad1b2ebaf16b3bb2cfe51d	5
d502fa77d6e80c7d4f52f2d01e3f44a4	11
0774c0975ce61df7fb05056cce123e67	18
69fab81b24d902949e2ac2e917ba718f	21
3288a46b04b01367279d581dcb6aad88	12
b832471fe4267606ed5149d48e11022e	1
f18418d1a2dc8bcef220e839061a24f1	20
0605a0865ae73ee384c01f20444565d5	17
fe892a53fb0da4ed0acbd1d3572efe6c	14
c40667ef17bc8d28deb3abd7ee2232c5	3
5a881637ae83914addbebe5f74ed12bc	1
b4d22171282b963787d8110a0dbf6797	47
c33f9afee3e895d9ba1131033b4d68b9	3
0949af215c3028d78751728a824fe77b	58
6a67f2925b73993ee4fc97f251cea6f3	1
8b25f299a19110bf742c1e836adbd562	3
d45490c763f52e981123ad682ab83513	9
ed56f8509b2429a64c32639b6b2ad67e	1
78a55a833b60f899d948449c1a2c9bbf	11
5185d6baf016392e84514364481469c4	8
d89bdd4c2a0fe1f30d86115d6c656e16	40
5224d795e544a82316a101e3a7c3e73f	9
57848bb75ae873643db77ec720458e20	9
481535911f503e08f1537a7a396d8280	3
c8f16004c3518cddb8ea1e8ba3b92a56	19
a4ef876038521712d3068149af574a0e	24
b2c62bf328b85caeb55781535391245f	58
e6799907ab5aef9007a491c7d9483804	5
644f81c96f6bffcc8d7962049d82fa4b	2
500e10b973ea32694f39fd8a9c3d1be8	15
31a55f7b8822b9796dabc198155c1e04	19
3c8b114aec845e7857a80d41d0bc9020	3
d5d76dc116df509cda36e47c6cd02ac3	31
3f3235f2d2867559e993f1495ff1eb0c	8
5ce2db0ff7522bea15992780519713ae	7
bd8cced1c632e05069d9b8ee94f9542d	45
e42b055723746abcdfc625ac86f244d0	66
56f8d3c5534a3d8606e51df8f9b591b5	20
24e3b715a1dc540da939bc81f91ac72a	18
4742f992210fc5f65b2aba05cc2d8360	3
73bb17d5655f4257776cf6c1f1490463	7
f48fea06e0c9eb3fb64129ff6ea1982d	8
931c0a3eb02ff5ae899b5535cb8fcda1	23
958847cd61a3a0579310aa29c91903bc	7
049e829ecab159638dd4ae617dc986b8	11
b71560a4a44764b302cc6b0d8691db93	3
2465c66db5e02ebc6ad23ba4cd6fd9d4	5
98908a9b57fc7993f6e18753f07aaa35	8
c6e7608fb363d387108f094843b51a55	13
a80d9b6e7772459e150978eea008309f	21
f651e7d2ec79a97602bfd057e87ded08	33
50715657abcff95cb5cf41f8c096edf9	30
63471d429576454bca7566f730f8e7a8	10
2e2f155ddf9ff99811a83db797e331a0	13
d85421e4026ffb0a1a49d577232c0ac2	1
0370eab0a77148830c88423cb6b880fb	5
58b2eaec3abf93f5da2271e62fd81b0e	35
bbcd5491c0d22c71e36198c5e2471eb3	41
5a92a6d9b0b8ed987374c19e5d84b42f	26
6d19dfebf391bcb62feda90f99f5c439	10
e0f8bdc81cc3103f3f8af80f44f47acc	29
a5413e8620b887a56617eb869f25d00b	86
3e829d20cdeeecab0092a650acb5a24d	5
9e747d06ee3ce14e3b39bc835e066bf0	33
ab96b9a60b4448330325fb9214d48244	32
42076bc8ca5cb299d44430b7a0b2a99a	8
21e1b997fd6a1851ea505b9e816bd97b	42
d04aeefc9c102b00df311198a70f2b48	5
e7bb5bfbf6220dc9c974e404aa0e50d9	20
c73880f350074a54f196302a439b2ad7	25
b906b7c732314fbde7704e7a5b5a764f	12
6df03c846ef76e53526a136e28a6d3b7	9
7c22bb0abb0e3985e5f2ad64e5cd20d7	2
1282ca5648d6d26805e78aa2769bd0df	36
ceefe9e9e2e884654cee240678b049a8	42
79f0188a2aca289433239579c92d27c7	13
f4353d08ca2dac73b7d0725be767c9fc	9
c8ca4f4a5a8a9e328a56c6547f6662ad	32
f09b6c8d6e9054213032fbac8c323cdf	24
61458cb25f1415b5a3602c14c89db1c0	7
e4bc6b401a4388765f2c8b1451a1f938	11
c9c4692700c5bc2ddf3d5336afaff074	11
57c9e1df404c60f7977934adc38ca031	23
f1403b3171a92a6b29a471bc681067ab	31
8d0d2852cbbe49b0a739fd3b69ce7598	17
e0f87137e3c7703e826efb963336b30f	10
92928ed02b9c65b331b64e4fa16692da	8
e11c7b1385de945b856c9cd048310cf3	147
130740ed5f69c9a49ebcfeecd3f31b98	10
eb2a53df6efb92c2d722ea3b0f703611	20
0848652742ebaf392b1eb1930ec12c30	1
414a9506fdd4ca0425b0cfd9646fffcb	6
2b29066ea2fd706092bada8b0481b4da	7
0b4e0b3722f41461bc8804f9e58074ce	5
c106e4c2f3d1f47735945d1bfc841e02	8
573e7cad11864226b9fd50ec6ef6b8eb	10
be97dc847116a075a3c9e9001e6d9e91	30
23fe98d69d76bad596d3cd54d1ad1d41	19
775556a83caa550f94a6a9a177658721	12
e9e591ad7e19589115f745959e92a737	10
358b68acef1e4c6870dac3d9ae1058d3	39
bb3ac662a12c709175345bb781ceec42	2
3941bb988412b37cc4082f6dea37bf71	1
fcdda0c761bfcd0eb153a1bcf015b296	18
162ea0805b69f9c9a5286d132ef7561e	2
6b8d451a73702ad77ada4bd11b87c061	5
efe923a032e54ecc2d204e057a2a3881	46
bf703d407bf5ceab578f9e70bd0e09f8	3
1b6597a21b5cf17e9f47ccf6262ccb08	1
e5ff41ac5f1abd5271f3e8b762750dc8	2
af0b8c1d9982e485cebbd6343b2d1eb0	9
3a1ddfd6abee35dbdc81d945439fe823	48
7420518966b3d61b6d512d0754a701f0	1
8a084b0e80c0370c7ffe4818cb5c0a33	58
a9be2174db2e54c4945e7dc9144a5cd7	7
895cb08dedb1204e01c85e421292e600	14
1dc1cce5ec14bdf8f39c926484132e57	4
20aa474f4fdc944ab2cb1ea7b7bd2947	3
3a411cdd69e922592754bd6a29124b3a	5
84da0715a003a274558de6daa31688e4	12
9e3e973067fd27086754473dadca05d0	21
f3dc0755eec0def2d80f731d9b2753df	17
6098928cbd76974f2809b7e3efff978c	3
f13502e4292dba90d1ccf242e09c8dba	11
cf3714a54d1f6eb2b22a1c7a3f4aec14	49
aebeef29d58e9727aa6ca13d1cff85a3	4
dc73cf0c58d5bda2e2f02097aa0ec642	13
59f66f1a22b666fe3d6f70881fa4ef55	9
0c2aa8a2b180d7f5850b4e9f9027bf7b	14
00626522dec95e110acd6b10192a849c	2
0fe0ce8bec852f17ca9d75e5bc0cbabb	16
5e74a3636ff2b4aaca5e4618ee815956	10
3525960041d9daa05d36e9cd49e96af7	1
deab256a8ef2bba239f874738c7aa970	6
28aa99f26d66b9871e888b0ef257c25d	1
6d213c42dfbf11149d52a94e43d1d5dd	26
b8bd96c4b5258374bd761a7b1edb2761	16
7b1b37d96b39dff3e375ee70b74100af	22
0b9429fcdda6fe590c371c948b8dec77	22
b23a7b2718a3853a28489971c4b12c53	38
ad43ce76d43d2a1667891d49c95fea86	10
be334e42db782f08e92c0ae7bc258d50	16
31a4e9de395e47384fb8b19fe963fa47	5
ad053b962bb6905a699821ecff0474c2	27
9582bccfa633e19307c81019518941b7	6
